 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
-3.66201748784413,-2.6693732278291766,6.782930239953994,8.281785314634018,4.062541018385015,2.975264663963449,-1.8905608924047557,-1.0073100779141275,1.0
0.9098151885863958,1.9777575084629675,-0.7605403042158757,-0.3905299288601105,5.270215205619933,2.8930037899300656,-2.0888238645313897,-0.996380551296971,0.0
-0.07101531904427621,0.05340807389458963,-0.13281471159523678,-0.21924392827443087,-0.38674629470656036,-0.7420960443413652,1.2218568201319526,1.295810889354391,0.0
0.7683053573582659,-0.020802024317926406,-0.4005157513562959,-0.22145029021116042,-0.30613303330444197,-0.2557599378401603,-0.21881316654592783,-0.40922460583537174,0.0
1.0196755091742558,-0.16627187043931793,-0.41151494869027294,-0.2648144976346254,-0.31982740521720104,-0.44803952319914453,-0.1849591439398307,-0.29013857712100855,0.0
0.6158399262931196,0.9709990130631431,-0.38973376009473354,-0.36133495254965714,-0.3130790446282737,-0.2465530214942163,-0.23040239220643313,-0.42545988050358396,0.0
0.7235699913571152,-0.3847093252771532,-0.3802070899251884,-0.2868979589766676,-0.2546873722744409,0.15580303718613434,-0.4887541458249961,-0.6306738791969669,0.0
-1.9824631683859613,0.44729745498938633,1.6120136285522022,0.4344903486915248,-0.1592220704224766,0.5713829517273178,-0.7006451845719885,-0.7419856999701334,1.0
0.5099357945352934,2.094520307146436,-0.2213204886165053,-0.4774548817504629,-0.3562798467058202,-0.38240208058753256,0.8218328430891562,0.6348483550625432,0.0
-0.24508762756576066,-0.31564102497536456,-0.1439758849013835,-0.23983190138281718,-0.3953299834854553,-0.7744205613018176,1.9187892261024668,2.2597997996496586,0.0
0.6809648808798288,0.7029108652350449,-0.3990314512318527,-0.33298790780739024,-0.3076295317017393,-0.38240208058753256,-0.21243571382964038,-0.42086530659595406,0.0
0.46367881744566813,-0.4637078221113047,-0.24685288296176702,-0.17149948818497893,-0.3132202237198097,-0.06879719455123502,-0.16084767609659278,-0.4331696911872428,0.0
-1.1510548696434866,0.7308054751452747,0.598119828176078,-0.15561511105986622,-0.34693379082587705,-0.5153249743213656,0.2908559840575554,0.08680890252468106,0.0
-0.3433837038812143,-0.33861237577798714,0.11957881913957268,-0.19734424862673636,-0.3788402655805461,-0.38240208058753256,1.227974600617331,1.5887536249457828,0.0
0.2378717319160502,-0.19477542287925936,-0.4148570521432726,-0.28657057195051544,-0.30514477966369025,-0.2810319161300465,-0.39945667106354016,-0.5354470766731918,0.0
-0.018367575383058013,-0.7909671006765925,-0.13712566615575858,-0.1473673954212711,-0.32485338090289756,-0.44264401899199823,-0.1798490529678999,-0.3398058019666759,0.0
1.4003826035105793,0.6419938928979245,-0.5863944710806606,-0.3181660886209779,3.4585486281788596,2.6756568615093865,-2.0124023501250194,-1.0079893906380604,0.0
0.24578410957611768,1.2126579243534306,-0.4866044015968665,-0.35696893462586216,-0.2766266031396545,-0.019208625758910112,-0.24194993498067155,-0.4529577085266653,0.0
1.298130338365092,0.18615355466824798,-0.41943137527814395,-0.29680220881632746,2.3980959977462373,3.161145175492857,-1.8223182194246859,-1.0145723940443643,0.0
1.2530906501462462,-0.6844627772626298,-0.31812354748201144,-0.2136189325991898,-0.3609387567265072,-0.4711525041038203,0.5467754541626384,0.2746662673426631,0.0
-1.1720531026644347,-1.1132468900343568,0.17339596158344578,0.03258084705952341,-0.4061443019241265,-0.80741907048005,2.655321017822275,3.3127768026817055,0.0
-2.966032575975887,-2.2934303769377697,4.010674820836042,3.733349490570012,3.0652236782140894,2.6921291209152782,-1.7571535922463415,-1.003797786490922,1.0
1.529110901595523,1.6510109955916548,-0.7631711374356698,-0.37807291698617806,-0.05319657244257378,0.9680783947225516,-0.8607937377453846,-0.8152361221500767,0.0
0.890034244436227,-0.7876578664398259,-0.6005595131177824,-0.09642295508173392,-0.3060200900514753,0.001701772241777855,-0.17808461480697102,-0.44603822485506117,0.0
-0.16748546205356044,-0.5736856014737882,-0.19769493480053196,-0.20727425374683356,-0.3397901288009111,-0.6006252952305384,0.05541724689878498,0.0009681590248415602,0.0
-0.3954228031070427,-1.4639366782148153,-0.1974641988957344,-0.05070733697679891,-0.37449194954773024,-0.7226468740120627,0.8589085728982797,0.8968580511047248,0.0
-0.4909799794632422,0.03627990845753134,-0.1299090200775342,-0.26149197609389774,-0.34148427789934266,-0.5678766666835076,0.05200969867153043,-0.07233445768894439,0.0
1.0479774754198816,1.723308332282885,-0.45146049113326553,-0.3954542753696653,-0.26586875634435164,0.031080171204860448,-0.43276068779021815,-0.5877009897121696,0.0
-1.7825234713604101,-1.2737523687322327,1.763103209108787,1.069987316637666,1.760587691033839,-0.38240208058753256,-1.671963346747473,-1.0041436239939583,1.0
0.9423776658797504,1.2744621650546484,-0.495438066756525,-0.3605085843884288,-0.38033676394407334,-0.7409045584912501,1.0343314860179695,1.1159011381824875,0.0
0.1630084663631041,0.094601917779767,-0.25284130793109616,-0.25615362940601194,-0.35068915468774986,-0.6013642393244493,0.35298911691295415,0.21288554976944937,0.0
1.00628533159568,-0.6212572541218941,-0.4021340011555531,-0.23785476311718243,-0.397475905697064,-0.8395632702606615,2.036974210117797,2.7875912770253337,0.0
-0.49554481272866574,-0.7176630244877107,0.10657950879106654,-0.16175909768738939,-0.35181858742003763,-0.5670789168575179,0.2348034017929793,0.06697773837191673,0.0
-0.10083889637837669,0.22216752280301286,-0.12146254116412526,-0.24830212892705467,-0.35831282563069217,-0.37502230254592156,0.4955977167218042,0.16620373679655237,0.0
-0.1446612957264427,0.6423237729158605,-0.23328856830473046,-0.31903128428413957,0.8513378682440997,2.4644696013156384,-1.490579778025354,-0.2030813945285128,0.0
0.605188648673798,-0.77045358061333,-0.3901134773654965,-0.20904487136963731,-0.3751413733620417,-0.7714942215534722,1.0656153567655422,1.355390419893938,0.0
-0.2581734829266415,-0.9474297129753211,0.2608866927405722,-0.04989432646589405,-0.37545196738368286,-0.7226416327760713,0.8113657440006101,-0.2030813945285128,0.0
-0.08440549662285193,-0.3837444749321508,-0.2213204886165053,-0.21620435416662576,-0.3660776756651704,-0.38240208058753256,0.5566674367052321,0.2970254867078226,0.0
0.33708077488458854,0.5486544546769935,-0.37841573023969605,-0.3315874654403457,-0.3325899950988066,-0.2939163724525613,0.05150280194977402,-0.22182647581262463,0.0
0.890338566653922,0.8934771029782045,-0.2213204886165053,-0.3850043292638638,-0.3330135323734145,-0.25847961189974883,-0.05510826859370913,-0.3347061330694742,0.0
1.0388478088890345,0.2848443806637154,-0.7049048764802789,-0.28119462339723583,-0.17057286942249256,0.5568619367458569,-0.7606349055736054,-0.7748826590145663,0.0
0.8425599784758222,2.0908849159798573,-0.7650031743107356,-0.3599810217120766,-0.3165238144685053,-0.46623263701200107,-0.2853333821169498,-0.3826000336104928,0.0
-0.28343222699531845,-0.627629913495165,-0.033559748342930726,-0.18829834415837965,-0.3243169003415528,-0.15270403414033765,0.09866749298622791,-0.21623128276063408,0.0
-0.6297509107321179,0.6446911496705833,0.0761801596736515,-0.21597123274904875,-0.11780012489152926,0.5508622851870009,-0.919153803563686,-0.8323123941568842,0.0
0.7144403248262681,-0.2617038106421305,-0.49328400112271065,-0.29316359627247857,-0.37096247225933104,-0.38240208058753256,0.8213259137366737,0.6013617353393633,0.0
0.41346565152600917,1.1954369390356878,-0.42848642449987867,-0.33613393285411297,-0.38572980526100936,-0.557910686660331,1.161619097675445,0.8789198382940838,0.0
0.06227781230609125,-0.9278793640443285,-0.017120048468590575,-0.1057183362649882,-0.34258547482683127,-0.5561062021603944,0.1326272409084256,-0.02160561448946155,0.0
0.12740276689280047,1.2106474464730024,-0.22302931965072637,-0.3576248194666506,-0.3934946552954877,-0.7327589445829723,1.344772639876109,1.312212432490575,0.0
0.37938156314418003,-0.5530813186389582,-0.439864337193467,-0.21682762683095247,-0.3328158816722802,-0.5454325680839407,0.041499384595939534,-0.0843965257633539,0.0
-0.5503228119137482,-1.4965582572630312,-0.08419428775890299,0.09844155066760375,-0.39086872419967267,-0.8034201733006624,1.6239203079463969,2.0516470721188598,0.0
0.015412190781076205,0.8326064457397255,0.5126376446335983,-0.1610483744304358,-0.3341429651394723,-0.38240208058753256,0.31576471688608665,-0.030212322549718555,0.0
-0.6011446222687971,0.5306574245768556,-0.2213204886165053,-0.18936320260188452,-0.37522608081020925,-0.5790211102811718,0.5925260250006757,0.31495173430506546,0.0
-2.6747962136418653,-1.2904643305595065,3.530543458270935,2.5851689859130005,0.7704987206062083,2.0274329072010424,-1.4373723547480917,-0.9739114460418464,1.0
-3.405169536109632,-2.4368851824842426,5.2865301121451065,5.51024867540754,4.521598953666108,3.0193622320379148,-1.8979597124206362,-1.0070108004163023,1.0
0.15448744426764682,-0.15043352124177412,-0.0077823998245564,-0.2292335039371562,-0.36257643421534047,-0.600660001272516,0.414729612399938,-0.2030813945285128,0.0
0.0997094450825643,-0.033747032631142926,-0.4397506485006042,-0.27184249696572876,-0.2832055488322467,0.07934273068497637,-0.36270225380867277,-0.5637055207828311,0.0
-0.5533660340906973,-0.21706048149666898,-0.007398354378254917,-0.21866648030631736,-0.3430654837110375,-0.41084746165398955,0.15107939569917112,-0.11861910372926252,0.0
-0.05366895263566675,0.7305663387835234,-0.17992392482027947,-0.2716674746504083,-0.35037856066610873,-0.4203890998760226,0.34068747894250223,0.03073944210020498,0.0
-0.4815459907147002,-0.48797466201046563,0.1058397627108335,-0.1431324233165642,-0.326095756888152,-0.4016653308567827,-0.1662095808064106,-0.2030813945285128,0.0
0.03488881271354999,-0.08572542031482148,-0.30392428624802087,-0.20436274601284504,-0.3401854302369497,-0.5093765792645377,0.0170555604615139,-0.1535849260362254,0.0
-0.049104119370243206,-0.20711793201670078,-0.04629316215615336,-0.24737674869491588,-0.3755366748318504,-0.7636373520040555,1.0612270179874452,1.2848937414322998,0.0
0.30421397537353906,-0.9728351252757794,-0.10178824673360135,-0.22073599683878276,-0.36684004276621873,-0.5488788009064987,0.41550263429914985,0.15487363394824627,0.0
-0.3902493254062293,0.8150351048897723,-0.14842307720343378,-0.3038927690885813,-0.36712240094929066,-0.7095144484240786,0.6128829922489611,0.6665389341336307,0.0
0.2868676089649296,0.5744381309664608,-0.18727292598233,-0.28346827646865236,-0.3390842333432312,-0.38240208058753256,0.12792528447450846,0.010314425865604923,0.0
-0.08927465210597038,-1.6596822006019791,-0.2213204886165053,0.06366981502620644,-0.2882879961275416,0.1405844773886801,-0.29389155154405383,-0.5317947426613819,0.0
0.4974585836098024,0.07605499697420696,-0.2871319005448342,-0.29747926838475075,-0.3838380054276734,-0.7468195442574277,1.261036515215712,-0.2030813945285128,0.0
-0.15470392891037452,0.17759798197046328,0.10379779521072993,-0.21719013320043945,-0.29325750013609964,0.00806210569191391,-0.2668925550386434,-0.49327254765942014,0.0
0.010543035297957758,-0.20595145851067623,-0.2213204886165053,-0.27749220961767024,-0.3089566151689314,-0.19293861191159498,-0.079939510944211,-0.34107950556488725,0.0
-0.3296892040849437,1.14339517209946,0.04001108243054273,-0.2782682688540583,4.183277376439965,-0.38240208058753256,-2.043695955191404,-0.2030813945285128,0.0
0.8142580122301962,0.3291826356746013,-0.6189986174115414,-0.332662517172258,-0.33191233547969595,-0.4338039258963259,-0.05934515340036912,-0.24888122212627078,0.0
0.6252739150416615,1.1881818327856661,-0.4420603319018149,-0.3742140717792987,-0.35351273651846926,-0.6111275236638548,0.3161346501040116,0.18320730603307173,0.0
-2.3415633852659465,-2.047889439008001,3.229993260552225,2.5132961805477048,0.71543887456948,1.7185717259977038,-1.3458508431208263,-0.954131136660642,1.0
-0.7289599537006562,0.3218707935022642,0.09376150605857078,-0.27341772132088704,-0.3688447858862915,-0.6664702858428497,0.7831144891469509,0.6889112313558462,0.0
-0.4115518806448725,0.9824269041369904,0.3622175907001241,-0.1844848869673799,-0.30607656169484365,-0.11362760417277595,-0.07595977654248663,-0.3530228875777318,0.0
0.749133057643487,0.7331413600443994,-0.6839401194784709,-0.29565017151745976,-0.31999682011353614,-0.21052786494468362,-0.02549989501041792,-0.2889686762100983,0.0
0.021498635134974263,1.0045162756544999,0.09912668685383387,-0.25376798337297063,-0.319686226125665,-0.30897824704722054,0.17203852727858246,-0.13529835976423432,0.0
0.3632524856063502,-0.06250622535902658,-0.2860797174427934,-0.2637181651862698,-0.3022647261896025,-0.38240208058753256,-0.20009717557906062,-0.4094973065893814,0.0
-0.5990143667449327,-0.3735948367625031,-0.2213204886165053,-0.163266935872303,-0.2996105592889883,-0.04753701662153151,-0.27816391487556646,-0.5001370299006819,0.0
0.10031808951795411,-0.8161648155359952,-0.033639543409651404,-0.14907685170285764,-0.4016830426383439,-0.7586172554452654,1.8602386466722585,-0.2030813945285128,0.0
0.00749981312100873,-0.5350658260212459,-0.29245749476205923,-0.20878307240876331,-0.3785014357541057,-0.7533804413811579,0.9626366967508606,1.1387378582111194,0.0
1.2406134392207553,0.18361369688660753,-0.5769775817473033,-0.258161398759424,0.5813187376103096,-0.38240208058753256,-1.4196378907281806,-0.9776696751599168,0.0
0.2342198653037114,0.7058737537584473,-0.3779163944538316,-0.33457453691270045,-0.36672709951325194,-0.38240208058753256,0.42036252234457355,0.12997227288212027,0.0
0.009934390862567952,-0.5111922071618074,-0.09336942520458907,-0.22805577707735553,-0.3361759440305742,-0.5023171846659833,-0.1033643044035994,-0.24875311752660195,0.0
-0.11818526278698616,0.21543511783403815,-0.12163610261594995,-0.2843045500733026,-0.33586535004270307,-0.3313345360695263,0.22618703634794524,-0.04872143444327052,0.0
0.11979471145042789,-0.2947153728785485,-0.11190907138321188,-0.25399042923695425,-0.36034580455556414,-0.5114288772496488,0.49153906733447755,0.2627490722475729,0.0
0.1943536547856791,0.990907428377108,-0.3211036344305803,-0.3433540631559984,-0.14216763615142358,0.5321689114021289,-0.8260067517522292,-0.7940650458034922,0.0
0.6079275486330521,0.8626588543041785,-0.45494493753488174,-0.28103913249978857,-0.333662956221496,-0.4761372730944742,0.15685581204915933,-0.0284626665421815,0.0
1.0613676529984575,1.0964911711989043,-0.7658920388393452,-0.31034212703047503,1.642279612191617,-0.38240208058753256,-1.713654945198092,-1.009088307469607,0.0
-0.9681572168088499,-1.3478947999651165,0.08610612772364976,0.11240567201312286,-0.34662319683800596,-0.4947262363330656,0.05855947425188466,-0.1621105448939053,0.0
0.8882083111300577,0.3529882890603757,-0.43361189855608906,-0.3073442015309711,-0.38705688872820154,-0.8181870382975761,1.6090259535294273,2.1908022548839923,0.0
0.2844330312233703,-0.11779270329741791,-0.1614890519380041,-0.26085890494142083,-0.3521291814079087,-0.6330331067980712,0.21203769873006642,0.15349665344888758,0.0
1.438727202940137,-0.8850469952510523,-0.5970598445207819,-0.12336501588484022,-0.3660212040555721,-0.38240208058753256,0.6757454773911419,0.43250134392835454,0.0
-1.0977984815468784,-1.7495097977181868,0.4000104544607559,0.23834639453161915,-0.3564210257973562,-0.5981919262124313,0.26423135921024143,0.1201198934504159,0.0
-0.5247597456273764,0.046439804234904715,-0.14456388780825122,-0.27737799572338595,-0.3328158816722802,-0.4003075551246085,0.04458230670690275,-0.17867294242746054,0.0
0.77104425731752,1.0087856372666577,-0.3628773159715527,-0.3661078139910591,3.8516476903544348,3.074751988825277,-1.9731447844593684,-1.0083790561767203,0.0
0.07384205657849756,-1.8426649136686475,-0.32017950141988194,0.06397031504339895,-0.27380302130893514,0.005424692134719116,-0.5314441102205386,-0.6566194782832462,0.0
-0.15683418443423883,-0.4001685458822852,-0.1944030660034437,-0.27897411050489207,-0.3137284684425851,-0.4015871621125743,-0.26475385964763753,-0.40567608739310096,0.0
-0.1550082511280694,-1.0091426497926381,0.06622607864183176,-0.06437421512536369,-0.3452961133708138,-0.3024216990115824,0.09190088138101431,-0.23463209091296672,0.0
0.4591139841802446,0.7808838733232503,-0.33105087646122905,-0.33067294294013205,2.907837226618583,2.3094033449679165,-1.9873211156248622,-1.009723960495367,0.0
1.0400650977598143,0.3022492735951936,-0.455752250124399,-0.31466098637762785,-0.2359670247097554,0.13105470717940854,-0.5520839600674315,-0.6502383210991893,0.0
0.7661751018344016,0.5427907643888754,-0.38630529774662337,-0.3032780025898977,-0.12932033878788032,0.5545204653414825,-0.9251077438508936,-0.8408434823356513,0.0
0.7047020138600312,0.7342710540862569,-0.3781944086710719,-0.35662220013201795,-0.3486844115676771,-0.4106072697064432,0.4228831930142699,0.1240428755509077,0.0
-0.9465503393525118,-0.3603404460018319,0.234221534018603,-0.11970027532787536,-0.34924912793382096,-0.5542918928684225,0.33700342477784045,0.1351347896376258,0.0
0.39946682951204365,0.1720643275641614,-0.6549439620483253,-0.2711879788651214,-0.3444772746263972,-0.41435322700611077,0.10146198240894856,-0.1621844910387096,0.0
1.050412053161441,-0.5517769129522181,-0.4352078946386399,-0.1739211845876658,-0.38022382069110666,-0.756426618710023,1.1369011176773183,1.3047506147149288,0.0
0.21900375441896622,0.22497517972556097,-0.35912568990296695,-0.34686374047552554,-0.27123356182271846,0.0030993447883597577,-0.3805888224302404,-0.5535871335399556,0.0
0.7235699913571152,0.1842361833992255,-0.33156043194243223,-0.2757785245759219,-0.35591278107458074,-0.6080462925786342,0.4684403143569713,0.3309384035387096,0.0
-0.8004756748589584,-1.8938510790756362,0.10765582948500727,0.28758444856023696,-0.36963538879213886,-0.5926565499091809,0.4483047068986557,0.2136989361781716,0.0
-0.3738159256507046,0.05083173955405498,0.1726416454572398,-0.17689460122223286,-0.3401289586273514,-0.3688873098113428,0.1150879031181165,-0.17346139797388124,0.0
-0.08714439658210607,0.41945360523917424,-0.0004677367985251351,-0.25366921758912403,-0.30449535584937876,-0.11417998195766421,-0.1441906973902008,-0.38368191123957884,0.0
-0.569799433846222,1.2420725599818259,0.004500716411492933,-0.33781930277630123,-0.41402209524534156,-0.9133648059388857,3.8881943975977733,6.007195405103163,0.0
0.2896065089241837,-0.8606623781352074,-0.2213204886165053,-0.2080656042044506,-0.34730085649088666,-0.36927997451364614,0.1962897040161938,-0.11121673996249254,0.0
-0.1872664062037291,0.08542007372385252,0.06414144928107066,-0.20810335973750885,-0.34125839135963915,-0.5645015786683878,0.17327880287461495,0.022910561655139994,0.0
1.35077808202631,-0.004759699297037757,-0.8675631229293618,-0.23359672781555577,-0.3413713346126059,-0.38240208058753256,0.15264543441591458,-0.18547140644396212,0.0
-0.22348075010942256,-2.0967982949260344,0.08312712231498609,0.30939828693777344,-0.34978560849516566,-0.5161781255749047,0.09218864469841731,-0.2030813945285128,0.0
-0.30625639332243615,-0.19863116733977404,-0.13901756772611495,-0.2364700629875728,-0.3377006782326707,-0.2326315495731599,0.050710485149506844,-0.2632509550376258,0.0
0.5927114377483069,-0.08866442343399601,-0.41752054524750903,-0.25557279011818457,-0.26084278069242517,0.1327918478047639,-0.43502423914236,-0.5880474393696078,0.0
0.15966092196846016,0.9729372215682717,-0.027359741711877213,-0.2765551485490306,-0.322594515404552,-0.28796083436413006,-0.023131812670843462,-0.2674895875595176,0.0
0.344993152544656,1.0740003149152646,-0.3022590575001157,-0.37158239495625006,-0.29153511523286885,-0.05453348980452063,-0.3863203823353783,-0.567856616208099,0.0
-0.06310294138420874,0.25811208739927033,-0.2213204886165053,-0.3104286192136644,-0.345324349175613,-0.3350820426653674,0.18645832356661798,-0.12159080422514484,0.0
0.4499843176493975,-0.051535805062510265,-0.5736977368919938,-0.2992597196105379,-0.4071607913696775,-0.9067966601932228,3.3966376777845833,5.351973083413864,0.0
-0.5640173117100189,-0.1529019095533058,0.22460938691798918,-0.117141785387788,-0.3886098587350971,-0.740385218357333,1.107411489290284,1.1534637122869988,0.0
-0.805040508124382,-0.7541577606384532,0.30671267751539266,-0.09034839482847815,-0.27004765748083237,0.05832119593831931,-0.30718001189914707,-0.5053003423013689,0.0
0.5251519054200385,0.4395027171120834,-0.39109416392648216,-0.31676918222098754,-0.36782829640697046,-0.47160970331866586,0.5859224435579077,0.26002779110077734,0.0
0.8571674449251776,1.030985789771269,-0.2213204886165053,-0.3304556418824398,-0.05342245921866756,-0.38240208058753256,-0.9209183711451295,-0.838694374086534,0.0
0.8093888567470778,-0.09208798676672929,-0.4085878138548236,-0.2592385146958644,-0.3494750144735245,-0.6276528010056188,0.3286829223460303,0.25619078028475,0.0
0.3623395189532655,0.31765584896962185,-0.2213204886165053,-0.29261592326673735,-0.3908969600044719,-0.8263850071450454,1.8903258935775207,2.512850455562629,0.0
0.7567411130858597,1.08784145965912,-0.43921384385836104,-0.32757589954198646,-0.35150799339839645,-0.3856116079106078,0.23758256116833315,-0.07151524392834581,0.0
0.110056400484191,0.8568629251021851,0.2217772088671108,-0.30970850370530034,0.5378355772821511,2.185695356238112,-1.3588461944518753,-0.965937056797912,0.0
-0.5990143667449327,0.1595498902754468,0.09348129650683507,-0.20025863255550075,-0.33016171473789596,-0.48305275062599506,0.00582765791682367,-0.1548499054966671,0.0
-1.3318222669542588,-0.7383843419801783,0.30334753514569973,-0.05061953652445806,-0.3190085664727844,-0.24290095824175162,-0.23939905266824593,-0.4576983942077795,0.0
0.8754267779868717,0.08689542679576048,-0.4794408245549946,-0.24734797917652832,-0.2299810312218763,0.06146177399910017,-0.6292511445488462,-0.6858427764370619,0.0
-0.25665187183816696,-0.36449639017467217,0.13381562482685963,-0.14872473932398983,-0.36938126641386615,-0.7311861053813065,0.8130966783431284,0.9131063108778802,0.0
-1.4185540989973062,-1.0165555079330264,0.3613923021714937,0.05872173733251549,-0.3005705770911708,-0.14922226533368615,-0.19381568938701724,-0.4175930805710401,0.0
-1.4979821978156758,-1.00940980342182,0.9556244726854088,0.42555053467127535,-0.15710438404943702,0.6304821052956872,-0.7309665756770027,-0.7573711232899379,0.0
0.5239346165492589,-0.2816099188766049,-0.32503584238476463,-0.24238296840154172,-0.36918361571273184,-0.5587157560334797,0.5920128120286575,0.32977834942874495,0.0
0.21900375441896622,0.11983937498744861,0.0290449481645701,-0.22655598373293726,-0.35554571544334124,-0.5859868708207968,0.20117756827913666,0.06216008485010966,0.0
0.6593580034234907,1.581433417417783,-0.5446817549261029,-0.3892359316332038,-0.40157009935160715,-0.7575364177333008,2.2733884390825567,2.603923787558166,0.0
-0.37046838125606063,-0.01863628836919259,-0.20871023931781227,-0.2562221999770286,-0.2996670309323567,-0.20038580427450728,-0.2807475383734205,-0.4683617723492697,0.0
0.4012927628182131,0.8530231611004954,-0.4494455419716126,-0.3608338029930939,-0.34927736377239016,-0.6534452205249526,0.21771105820771733,0.21830229414983332,0.0
1.002633464983341,0.47256007392060473,-0.5426127731193842,-0.2956609342138272,-0.32380865561877736,-0.33805700181587095,0.11835733981322662,-0.13144441996999057,0.0
0.22143833216052544,-0.848789186900305,-0.43185978677444264,-0.2455371244650706,-0.36796947549850645,-0.7031215212702279,0.7627090674753173,0.7802267570575946,0.0
0.30664855311509825,-0.6952728033349086,0.16793883780073782,-0.04212860604775253,-0.21860199641706118,0.17163917918945384,-0.7191015359386729,-0.7426840046720277,0.0
1.2753061720379741,-0.2546772081905783,-0.8241260380540613,-0.13424310877550216,-0.34899500558931823,-0.6433484648052029,0.1601242786416039,0.15463459114199826,0.0
-0.8199522967914322,-0.4053764903646166,0.06411282728000195,-0.1718446673172217,-0.30559655277686737,-0.18587188128400725,-0.21582055217398044,-0.4197512868290979,0.0
0.7135273581731834,0.6578072965227816,-0.5301971042395636,-0.30514311567846436,-0.3208156588579528,-0.38240208058753256,-0.17148711458504623,-0.34365979653428663,0.0
0.5415853051755632,-0.20680292082464133,-0.2213204886165053,-0.2395799798379293,-0.07177574111834352,0.8050405081938167,-0.9447648333975782,-0.8442625906827235,0.0
0.8781656779461259,0.19157600754905857,-0.40715396308153856,-0.2675339344796336,-0.32829815070935914,-0.37834758286892184,0.2531640450354929,0.016981436282282963,0.0
-0.0907962631944449,-2.1323759103686384,0.009864764260946747,0.2150975414619301,-0.32423219289338523,-0.2166862901192958,0.04380761424680546,-0.25026241616708267,0.0
-0.04027877505709102,-0.6510824219734632,-0.2213204886165053,-0.21294322108599048,-0.34035484516705494,-0.5934876218313898,0.08389966244554527,-0.003789486170164325,0.0
0.19952713248649245,-0.19607975357488797,-0.21899260651726318,-0.25282184060979374,-0.3510279845141902,-0.423427894920272,0.14224051912868588,-0.1438791777707521,0.0
0.39033716298119653,0.13768920782856423,-0.46423596404772044,-0.28778799484060025,-0.3958664640468,-0.8341261251832225,2.1296270664971195,2.840665923451861,0.0
1.3912529369797322,-0.16994743184463632,-0.5282170768221359,-0.23349305143169038,-0.39259110910290346,-0.8399462744579977,2.0543130160018803,2.8204175408292618,0.0
0.9438992769682248,-0.6713319571496101,-0.55889380615064,-0.21203359919900822,3.5358300617104517,2.918456215500264,-1.9946649568360153,-1.009218904419696,0.0
0.13501082233517303,0.3292930696440102,-0.26502111946692264,-0.3195719774919402,-0.35862341965233335,-0.38240208058753256,0.5192020872084163,0.3533358984182341,0.0
1.0199798313919506,0.5667521537274893,-0.43429856955221613,-0.3013393464766443,-0.38220032797261017,-0.7850068106080255,1.3349816802974241,1.660989309144064,0.0
0.2984318532373359,0.06027550844713985,-0.15266533936457435,-0.23825027952385563,-0.3472726206523174,-0.38240208058753256,0.3552434778652104,0.24323060772034025,0.0
0.5574100604956982,1.814076795822134,-0.5658200955548314,-0.39345665629704396,-0.3286652163743687,-0.2487271540249907,-0.09334445792017394,-0.35683396358617125,0.0
-0.7070487540266233,0.5115899963478661,0.9741791364437586,0.0299949179377786,1.0236893034748789,2.613694872322241,-1.5297798677538261,-0.9932340297295017,1.0
1.0166322869973068,1.1456612740932777,-0.47249700069769035,-0.3416429564772528,-0.3397336571575426,-0.6420513184447353,0.16410507243953437,0.1738196557187733,0.0
0.670922247695897,0.5134105320357025,-0.3623742295706024,-0.37329010902666415,-0.3470184983078147,-0.5522719296620996,0.1555373746199573,-0.01623462686381558,0.0
0.1304459890697495,-0.20130709134682584,-0.19801968202444747,-0.19348824659380354,-0.3800544057610014,-0.6426000324684938,0.7371822291036143,0.5394681560028939,0.0
-0.805040508124382,-0.5683846136078509,0.15874770505518718,-0.1220212073006147,-0.33177115638816,-0.4415951529259162,0.06497494793735584,-0.1282999717175989,0.0
0.9000768776201589,-0.2632710013582027,-0.45082830938758817,-0.2300852733311002,-0.32222744977331247,-0.36499939040758955,-0.19495315901453827,-0.39154542352958976,0.0
1.112798107788896,1.2248486044279008,-0.60112668353,-0.3266125645242728,-0.31655205030707456,-0.37060908560824235,-0.0925720022081538,-0.2907996887982169,0.0
0.5799299046051211,0.5816501570285312,-0.2213204886165053,-0.3123707860048489,-0.330754666908839,-0.48452282746879866,-0.13592075604786763,-0.2754021508310544,0.0
-0.050930052676412624,0.08793164515230999,-0.024240100836982283,-0.24995006498738576,-0.3533150857835649,-0.38240208058753256,0.2725259345459344,-0.062213417182183955,0.0
-0.7432630979323167,-1.3554451182833405,0.0753989350765156,0.05278602837809967,-0.34927736377239016,-0.5411216084154309,0.19824619296079787,-0.010058820949002746,0.0
-0.5582351895738157,-0.9526020749104427,0.2493540986734101,0.06037194893068255,-0.3244580794330888,-0.43589966638008,-0.15014876105469105,-0.3227504476606308,0.0
0.09818783399408978,-0.2206069582020173,-0.3041788966674442,-0.28654855205072627,-0.3757343255667548,-0.625212829136043,0.7620241264885483,0.5887859563484108,0.0
-4.0755913816915035,-2.2940363874620617,5.7898958991447,6.17294369177385,3.670571388401406,1.9040070312682675,-1.772254207687208,-1.0061115775667477,1.0
0.981026587527003,1.05736517339447,-0.41989425722224727,-0.345127969331252,-0.3999324218965439,-0.7526353351929945,2.0485443335749127,2.321607922991179,0.0
